"","Term","Genotype","Estimate","Std.error","Statistic","p.value","Model","Site.name"
"584","max","1659",0.674049667890731,0.0179427478783877,37.5666911478276,1.1419483800298e-153,"W2.3","Fitzroy Reef"
"585","max","1660",0.699759248185738,0.017760656135611,39.3994029749096,6.49217767317052e-162,"W2.3","Fitzroy Reef"
"586","max","1661",0.623339379591566,0.0177775267960833,35.063335116384,4.08173412419084e-142,"W2.3","Fitzroy Reef"
"587","max","1662",0.715872418554508,0.0177494160899597,40.3321672626435,4.85259375280204e-166,"W2.3","Fitzroy Reef"
"588","max","1663",0.711460290932276,0.017799886548866,39.9699340205965,1.91786230646053e-164,"W2.3","Fitzroy Reef"
"589","max","1664",0.683786658397489,0.0177854696688988,38.4463649893496,1.19495312763421e-157,"W2.3","Fitzroy Reef"
"590","max","1665",0.634245592989058,0.0180759191364121,35.0878751007153,3.13323043230332e-142,"W2.3","Fitzroy Reef"
"591","max","1666",0.698486661590819,0.0177770739593281,39.2914302538695,1.96382851354459e-161,"W2.3","Fitzroy Reef"
"592","max","1667",0.747710589715675,0.0177828314796055,42.0467680061634,1.6762918601154e-173,"W2.3","Fitzroy Reef"
"593","max","1668",0.718563003823352,0.0177805577392515,40.4128494933029,2.14423799807477e-166,"W2.3","Fitzroy Reef"
"594","max","1669",0.747058498421746,0.0177568285091436,42.0716175772639,1.3103386370296e-173,"W2.3","Fitzroy Reef"
"595","max","1670",0.711603585498582,0.0177286251933498,40.1386784219181,3.45181583660948e-165,"W2.3","Fitzroy Reef"
"596","max","1671",0.778546970141439,0.017434122353102,44.6565048915648,1.48846674550841e-184,"W2.3","Fitzroy Reef"
"597","max","1672",0.711667580001283,0.016759427780546,42.4637159048695,2.71650612927997e-175,"W2.3","Fitzroy Reef"
"598","max","1673",0.776113508999745,0.0166024926107631,46.7468064702888,3.82781186493482e-193,"W2.3","Fitzroy Reef"
"599","max","1674",0.685287986233169,0.0168153069465415,40.7538196246912,6.85788302422226e-168,"W2.3","Fitzroy Reef"
"600","max","1675",0.62493989727634,0.0168703724944049,37.0436335939591,2.78032586379004e-151,"W2.3","Fitzroy Reef"
"601","max","1676",0.659393064123371,0.0177565452088624,37.1352116285697,1.05977075365753e-151,"W2.3","Fitzroy Reef"
"602","max","1677",0.717419833668788,0.0176962861102971,40.5407004157406,5.88750874980967e-167,"W2.3","Fitzroy Reef"
"603","max","1678",0.71923300521429,0.0174097972921741,41.3119689531131,2.52627220281555e-170,"W2.3","Fitzroy Reef"
"604","max","1679",0.66947108944218,0.0178043006874413,37.6016503649822,7.91897279635948e-154,"W2.3","Fitzroy Reef"
"605","max","1680",0.687541675413114,0.0189531121514623,36.2759250258574,9.40230145527183e-148,"W2.3","Fitzroy Reef"
"606","max","1681",0.753824854679821,0.0177793945294859,42.3987922327533,5.15428198855229e-175,"W2.3","Fitzroy Reef"
"607","max","1682",0.66561431953378,0.0177635746534907,37.4707418139503,3.12115533221102e-153,"W2.3","Fitzroy Reef"
"608","max","1683",0.740079807700303,0.0177174939976213,41.7711335361345,2.58867780514158e-172,"W2.3","Fitzroy Reef"
"609","max","1684",0.637688285202741,0.0177605687034478,35.9047221882567,4.90741961117714e-146,"W2.3","Fitzroy Reef"
"610","max","1685",0.698019850520857,0.0178445473606759,39.1167025093102,1.18131078790414e-160,"W2.3","Fitzroy Reef"
"611","max","1686",0.690055799989793,0.0177935037366403,38.7813333564448,3.73859639311651e-159,"W2.3","Fitzroy Reef"
"612","max","1687",0.773078126151426,0.0180464361952881,42.838271101597,6.81913626319942e-177,"W2.3","Fitzroy Reef"
"613","max","1688",0.754179468653489,0.044700142540759,16.8719701053706,5.37730498574864e-52,"W2.3","Fitzroy Reef"
"614","max","1689",0.698596930171329,0.0188707021666419,37.0201873784142,3.55969119654371e-151,"W2.3","Fitzroy Reef"
"615","max","1690",0.726341297552785,0.020473883883102,35.4764783125622,4.80187093453219e-144,"W2.3","Fitzroy Reef"
"616","max","1691",0.692773939887115,0.0202484587191056,34.2136628519504,4.04174661222971e-138,"W2.3","Fitzroy Reef"
"617","max","1692",0.730584910887671,0.0177910551871349,41.06473186683,3.00899590605072e-169,"W2.3","Fitzroy Reef"
"618","max","1693",0.734900299705667,0.0186588958032986,39.3860551799506,7.44359510593004e-162,"W2.3","Fitzroy Reef"
"619","max","1694",0.719564162816608,0.0178802915448138,40.243424499715,1.19267060991319e-165,"W2.3","Fitzroy Reef"
"620","max","1695",0.751229991111064,0.018039531838256,41.6435414093146,9.22021854253144e-172,"W2.3","Fitzroy Reef"
"621","max","1696",0.782517453999969,0.0221173548645673,35.3802459105807,1.3490747864808e-143,"W2.3","Fitzroy Reef"
"622","max","1697",0.673874713107126,0.0188837078591694,35.6855082769092,5.11210817571398e-145,"W2.3","Fitzroy Reef"
"623","max","1698",0.751206765332074,0.0198796136013013,37.7877950949157,1.1305253243399e-154,"W2.3","Fitzroy Reef"
"624","max","1699",0.762520207508316,0.0186874308597161,40.8039078904128,4.14091857936199e-168,"W2.3","Fitzroy Reef"
"625","max","1700",0.715873423033162,0.0178183365296279,40.1762208185273,2.35809575635131e-165,"W2.3","Fitzroy Reef"
"626","max","1701",0.760572194256333,0.0177263610016572,42.906279195444,3.49928682704923e-177,"W2.3","Fitzroy Reef"
"627","max","1702",0.703469678521634,0.0177126241148403,39.7157233146635,2.55698223598208e-163,"W2.3","Fitzroy Reef"
"628","max","1703",0.711539933622767,0.0178324465287621,39.901419722477,3.8517175941758e-164,"W2.3","Fitzroy Reef"
"629","max","1704",0.678359454976617,0.017818640446319,38.0702139997865,5.94597412373868e-156,"W2.3","Fitzroy Reef"
"630","max","1705",0.789005359885946,0.0177712622744861,44.3978231652518,1.78590695653572e-183,"W2.3","Fitzroy Reef"
"631","max","1706",0.779914376224153,0.0266148760667299,29.3037012183983,2.36561388427709e-114,"W2.3","Fitzroy Reef"
"632","max","1707",0.760176733164551,0.0316977473106225,23.9820428156988,1.31228449253048e-87,"W2.3","Fitzroy Reef"
"633","max","1708",0.673757135759125,0.0178416497657927,37.7631634183797,1.46231030732426e-154,"W2.3","Fitzroy Reef"
"634","max","1709",0.693165137745552,0.0198372715943071,34.9425642760509,1.50152118650239e-141,"W2.3","Fitzroy Reef"
"635","max","1710",0.695142181203592,0.017789681299892,39.0755837322286,1.8029726767428e-160,"W2.3","Fitzroy Reef"
"636","max","1711",0.693998717660873,0.0178372582659801,38.9072528587251,1.02015293295778e-159,"W2.3","Fitzroy Reef"
"637","max","1712",0.660208288077683,0.0177566689875428,37.1808636259905,6.55487580908904e-152,"W2.3","Fitzroy Reef"
"638","max","1713",0.682452283094446,0.0178238306771349,38.2887548393243,6.12945330365502e-157,"W2.3","Fitzroy Reef"
"639","max","1714",0.692099639335847,0.0177672092145924,38.9537620104917,6.31756942528152e-160,"W2.3","Fitzroy Reef"
"640","max","1715",0.708577064070621,0.0178373796120688,39.7242801062101,2.34318060136281e-163,"W2.3","Fitzroy Reef"
"641","max","1716",0.728748758711328,0.0177297555612368,41.1031475416737,2.04655631279395e-169,"W2.3","Fitzroy Reef"
"642","e","1656",35.9606886623321,0.129244824307733,278.236972775865,0,"W2.3","Fitzroy Reef"
"643","e","1657",36.481641077947,0.202753457447238,179.93104303753,0,"W2.3","Fitzroy Reef"
"644","e","1658",36.0401296497076,0.119559852981345,301.440063290568,0,"W2.3","Fitzroy Reef"
"645","e","1659",35.9577659831813,0.160206051404704,224.44698978534,0,"W2.3","Fitzroy Reef"
"646","e","1660",35.5554923696618,NA,NA,NA,"W2.3","Fitzroy Reef"
"647","e","1661",35.5776731157278,0.292749406166961,121.529445888738,0,"W2.3","Fitzroy Reef"
"648","e","1662",35.6813035798821,NA,NA,NA,"W2.3","Fitzroy Reef"
"649","e","1663",35.683242597989,0.132853957443931,268.589986211352,0,"W2.3","Fitzroy Reef"
"650","e","1664",35.8845140239445,0.076302918580432,470.290189308004,0,"W2.3","Fitzroy Reef"
"651","e","1665",36.4937314286671,0.207131342204741,176.186428573395,0,"W2.3","Fitzroy Reef"
"652","e","1666",35.6877466773277,0.104575301260317,341.263627713498,0,"W2.3","Fitzroy Reef"
"653","e","1667",35.9239951889819,0.0703751400928122,510.464279596525,0,"W2.3","Fitzroy Reef"
"654","e","1668",35.8291319327859,0.0696283655612394,514.576662025385,0,"W2.3","Fitzroy Reef"
"655","e","1669",35.9584265548746,0.0543969889323756,661.037076878957,0,"W2.3","Fitzroy Reef"
"656","e","1670",36.0773935808973,0.079735178390791,452.465201796853,0,"W2.3","Fitzroy Reef"
"657","e","1671",36.4112577580537,0.122273661935621,297.784961876947,0,"W2.3","Fitzroy Reef"
"658","e","1672",36.0290492074566,0.0705472222024805,510.708261539316,0,"W2.3","Fitzroy Reef"
"659","e","1673",36.2322235257799,0.0769803492299047,470.668474334547,0,"W2.3","Fitzroy Reef"
"660","e","1674",35.8949681666611,0.0626424296998744,573.013664039488,0,"W2.3","Fitzroy Reef"
"661","e","1675",35.8363111160244,0.0852380805524921,420.426068768117,0,"W2.3","Fitzroy Reef"
"662","e","1676",35.965173939152,0.0945090146838856,380.547549452806,0,"W2.3","Fitzroy Reef"
"663","e","1677",36.5062609153776,0.211618786431021,172.509546676175,0,"W2.3","Fitzroy Reef"
"664","e","1678",36.8981549911616,0.398842815110515,92.5130241620061,0,"W2.3","Fitzroy Reef"
"665","e","1679",35.7240751731374,0.159960038384721,223.331249066202,0,"W2.3","Fitzroy Reef"
"666","e","1680",35.722694039192,0.4301276482947,83.0513783078571,7.46664546169563e-312,"W2.3","Fitzroy Reef"
"667","e","1681",35.7938484148136,0.0574254192257588,623.310180359255,0,"W2.3","Fitzroy Reef"
"668","e","1682",35.6628343345392,0.151045522741387,236.106530582832,0,"W2.3","Fitzroy Reef"
"669","e","1683",35.8092310075795,0.0596779189038746,600.041550799698,0,"W2.3","Fitzroy Reef"
"670","e","1684",35.5772847983133,NA,NA,NA,"W2.3","Fitzroy Reef"
"671","e","1685",36.0422528356646,0.16864338773966,213.718742956611,0,"W2.3","Fitzroy Reef"
"672","e","1686",36.3155853251603,0.220198370977902,164.92213436404,0,"W2.3","Fitzroy Reef"
"673","e","1687",37.7026880038909,NA,NA,NA,"W2.3","Fitzroy Reef"
"674","e","1688",38.408557016252,1.06440320633453,36.0845934958418,7.20526552860004e-147,"W2.3","Fitzroy Reef"
"675","e","1689",35.579467556849,NA,NA,NA,"W2.3","Fitzroy Reef"
"676","e","1690",37.2563004859568,0.750325597385721,49.6535112433387,1.03718757236049e-204,"W2.3","Fitzroy Reef"
"677","e","1691",36.7997470330246,0.572763693404858,64.2494408370482,9.17844961499719e-257,"W2.3","Fitzroy Reef"
"678","e","1692",36.0462288102854,0.110169038285689,327.190192191845,0,"W2.3","Fitzroy Reef"
"679","e","1693",37.0080055575567,0.592314698110648,62.4803093281392,6.066416939103e-251,"W2.3","Fitzroy Reef"
"680","e","1694",36.2388199427755,0.172842774175119,209.663493980139,0,"W2.3","Fitzroy Reef"
"681","e","1695",36.3807609202021,0.273488542700515,133.024808136263,0,"W2.3","Fitzroy Reef"
"682","e","1696",36.0648297383285,0.281642958375046,128.051593927313,0,"W2.3","Fitzroy Reef"
"683","e","1697",35.8440033640496,0.0761901539830904,470.454533692172,0,"W2.3","Fitzroy Reef"
"684","e","1698",37.2491973755202,0.62638045654523,59.467368412109,9.70500626396198e-241,"W2.3","Fitzroy Reef"
"685","e","1699",36.5349019064728,0.192167739336889,190.119850670791,0,"W2.3","Fitzroy Reef"
"686","e","1700",36.2012585540737,0.123313304086388,293.571393794726,0,"W2.3","Fitzroy Reef"
"687","e","1701",36.1545712136067,0.0892063511004137,405.291448059677,0,"W2.3","Fitzroy Reef"
"688","e","1702",36.2276693825678,0.128536557731336,281.847203799327,0,"W2.3","Fitzroy Reef"
"689","e","1703",36.7580796064913,NA,NA,NA,"W2.3","Fitzroy Reef"
"690","e","1704",35.8391383603791,0.190784650975976,187.851266739965,0,"W2.3","Fitzroy Reef"
"691","e","1705",35.6051323908591,0.0294798887121826,1207.77702855253,0,"W2.3","Fitzroy Reef"
"692","e","1706",37.6848102670309,1.00177669417376,37.6179746306758,6.67508039486428e-154,"W2.3","Fitzroy Reef"
"693","e","1707",39.1465186040368,1.77687188764703,22.0311429744524,1.05278344103475e-77,"W2.3","Fitzroy Reef"
"694","e","1708",35.9306952821295,0.104636242814995,343.386711100262,0,"W2.3","Fitzroy Reef"
"695","e","1709",35.7978938029965,0.389016023153505,92.0216435117654,0,"W2.3","Fitzroy Reef"
"696","e","1710",36.022143351727,0.115023350982519,313.172438848539,0,"W2.3","Fitzroy Reef"
"697","e","1711",35.9500308568256,0.0863168823006811,416.488986842635,0,"W2.3","Fitzroy Reef"
"698","e","1712",36.0612627010533,0.135987273822568,265.181157672923,0,"W2.3","Fitzroy Reef"
"699","e","1713",35.8562853126259,0.121543006376202,295.009037390789,0,"W2.3","Fitzroy Reef"
"700","e","1714",35.7188350797594,0.107895860938824,331.049168790744,0,"W2.3","Fitzroy Reef"
"701","e","1715",36.2539175456006,0.12903765585853,280.95610776863,0,"W2.3","Fitzroy Reef"
"702","e","1716",36.048040655803,0.0651894839958696,552.973247312205,0,"W2.3","Fitzroy Reef"
"703","hill","1717",-10.4538584783937,NA,NA,NA,"W2.3","Heron"
"704","hill","1718",-18.0582064172905,22.2566335876562,-0.811362884066428,0.41751611056829,"W2.3","Heron"
"705","hill","1719",-38.0170483027779,29.739864951479,-1.27831946664194,0.201688013864735,"W2.3","Heron"
"706","hill","1720",-26.8343715416132,61.4701938214898,-0.436542816499661,0.662618078773872,"W2.3","Heron"
"707","hill","1721",-192.792036820028,118.066388049494,-1.63291212685534,0.103072557060272,"W2.3","Heron"
"708","hill","1722",-29.5251715779252,30.6825060122313,-0.962280315895816,0.336341109393861,"W2.3","Heron"
"709","hill","1723",-19.7585285545367,20.9125664662775,-0.94481605528419,0.345176910265608,"W2.3","Heron"
"710","hill","1724",-110.474244384446,63.992717884964,-1.72635649861035,0.0848573774561134,"W2.3","Heron"
"711","hill","1725",-23.7856107440899,251.372571556672,-0.0946229359742512,0.924649561846037,"W2.3","Heron"
"712","hill","1726",-20.0776111081445,29.0961607731234,-0.690043310686215,0.490464500714408,"W2.3","Heron"
"713","hill","1727",-71.8874688602999,32.9283296263507,-2.18314957594363,0.0294562338654157,"W2.3","Heron"
"714","hill","1728",-22.7776370573185,29.3624608433475,-0.775740057307871,0.438243342916253,"W2.3","Heron"
"715","hill","1729",-87.9196754021146,34.4353244612759,-2.55318272087096,0.0109491449978324,"W2.3","Heron"
"716","hill","1730",-21.1426842227211,28.0326144019446,-0.754217352672409,0.451048700595239,"W2.3","Heron"
"717","hill","1731",-43.1407774366552,29.9537073845318,-1.44024834331303,0.150378809621231,"W2.3","Heron"
"718","hill","1732",-33.3347179729952,35.9921974247761,-0.926165123501142,0.354775438941863,"W2.3","Heron"
"719","hill","1733",-57.4155607933067,37.8848265328345,-1.51552919857096,0.130225734268787,"W2.3","Heron"
"720","hill","1734",-68.8256410368098,39.1411746383508,-1.75839487886431,0.0792488850216693,"W2.3","Heron"
"721","hill","1735",-41.5219837627886,29.8799742152058,-1.38962582309252,0.165217306555195,"W2.3","Heron"
"722","hill","1736",-50.8220369892277,32.6580973747969,-1.55618486912983,0.120252170070838,"W2.3","Heron"
"723","hill","1737",-5.99089274004454,2.1616665218904,-2.77142319565807,0.00577437248066078,"W2.3","Heron"
"724","hill","1738",-33.452516547748,33.1840831367977,-1.00808922186712,0.313864802594677,"W2.3","Heron"
"725","hill","1739",-63.1506039226968,34.2236411782678,-1.84523334597132,0.0655529557207734,"W2.3","Heron"
"726","hill","1740",-42.2622722528276,33.3247733757251,-1.26819383814964,0.205277250361811,"W2.3","Heron"
"727","hill","1741",-54.1771370323018,32.6347955036527,-1.66010346307327,0.0974763360153771,"W2.3","Heron"
"728","hill","1742",-22.1761291569486,29.2315517782264,-0.758636740368567,0.448402104356301,"W2.3","Heron"
"729","hill","1743",-9.21672288940263,3.3338915899127,-2.76455386770509,0.00589559763640432,"W2.3","Heron"
"730","hill","1744",-81.6729861570739,35.3025760640128,-2.31351349570013,0.0210704911262791,"W2.3","Heron"
"731","hill","1745",-61.1389943292123,32.9835025759853,-1.85362346489322,0.0643402455168407,"W2.3","Heron"
"732","hill","1746",-28.090853113056,36.5313626210036,-0.768951692398829,0.442259419181399,"W2.3","Heron"
"733","hill","1747",-42.5204772585524,30.1028182267288,-1.41250818904384,0.158378573948768,"W2.3","Heron"
"734","hill","1748",-23.881957061354,30.9384431121244,-0.771918514929893,0.440501620152264,"W2.3","Heron"
"735","hill","1749",-34.8394510024847,32.063412337042,-1.08657963900603,0.27770921229099,"W2.3","Heron"
"736","hill","1750",-26.1197719279836,33.5228782593262,-0.779162568498036,0.436226544597467,"W2.3","Heron"
"737","hill","1751",-27.3475124414835,49.0734534733026,-0.557277112285594,0.577569880418101,"W2.3","Heron"
"738","hill","1752",-77.9357197199157,56.0995027687884,-1.38924082876678,0.165334244900908,"W2.3","Heron"
"739","hill","1753",-35.8994192191423,35.3378963319425,-1.01589010511337,0.310138355223849,"W2.3","Heron"
"740","hill","1754",-51.4043577879151,34.3194637538224,-1.49781937610228,0.134766650901601,"W2.3","Heron"
"741","hill","1755",-66.428888717506,41.7968753684079,-1.58932666932601,0.112574107813466,"W2.3","Heron"
"742","hill","1756",-54.0137281382324,34.7519117447587,-1.55426638208987,0.120708922039211,"W2.3","Heron"
"743","hill","1757",-61.3160808422529,34.0622548671848,-1.80011808030138,0.0724020518605628,"W2.3","Heron"
"744","hill","1758",-30.6039652784664,37.8605032669561,-0.808334877713497,0.419255112283857,"W2.3","Heron"
"745","hill","1759",-19.9434271190513,22.8176537994068,-0.874034959701674,0.382489193619676,"W2.3","Heron"
"746","hill","1760",-13.9540422338032,20.439776554148,-0.682690546877404,0.495096250418662,"W2.3","Heron"
"747","hill","1761",-15.4607420852727,12.9958287086351,-1.18966958028616,0.234701031896505,"W2.3","Heron"
"748","hill","1762",-10.5608653591329,8.96962068223473,-1.17740378699066,0.239554974946277,"W2.3","Heron"
"749","hill","1763",-22.3458929865661,37.697280108043,-0.592772022875955,0.553582805400382,"W2.3","Heron"
"750","hill","1764",-12.5601400720774,12.7376584437168,-0.986063500413057,0.324545197745826,"W2.3","Heron"
"751","hill","1765",-11.7738780474547,12.3911479671241,-0.950184605872907,0.34244510182387,"W2.3","Heron"
"752","hill","1766",-22.6329437561219,32.4122867892814,-0.698282842653563,0.485302031160144,"W2.3","Heron"
"753","hill","1767",-11.0499025435547,8.25242901495606,-1.33898789356791,0.18114007201276,"W2.3","Heron"
"754","hill","1768",-37.961493855132,32.1327423583941,-1.18139601754891,0.237967398277216,"W2.3","Heron"
"755","hill","1769",-11.110398836831,3.20938440640463,-3.46184732955615,0.000579137822204834,"W2.3","Heron"
"756","hill","1770",-18.0856369159995,25.1598774672813,-0.718828497456658,0.472558677889299,"W2.3","Heron"
"757","hill","1771",-45.9639281973247,29.5551821617764,-1.55519015060478,0.12048882224543,"W2.3","Heron"
"758","hill","1772",-36.2202778649841,32.1493639471214,-1.12662502202403,0.260403316448792,"W2.3","Heron"
"759","hill","1773",-37.1762404386576,29.1712937381969,-1.27441178208627,0.203067696926551,"W2.3","Heron"
"760","hill","1774",-119.286297364042,42.8981299232123,-2.78068758655832,0.0056144507544167,"W2.3","Heron"
"761","hill","1775",-37.680340307449,29.1663978396018,-1.2919092894045,0.196943243510071,"W2.3","Heron"
"762","hill","1776",-173.953849588495,113.086823311532,-1.53823270027921,0.124579632266719,"W2.3","Heron"
"763","max","1717",0.714768660674567,0.0183710070956464,38.9074293506726,8.27667081915723e-159,"W2.3","Heron"
"764","max","1718",0.792778832401285,0.0185872117405315,42.6518427544752,4.99041363811899e-175,"W2.3","Heron"
"765","max","1719",0.796910985392297,0.0178503514885507,44.6439940358283,2.38702484372065e-183,"W2.3","Heron"
"766","max","1720",0.8,0.0178999902024403,44.6927618927375,1.50258200005827e-183,"W2.3","Heron"
"767","max","1721",0.784279489237239,0.0178781245293901,43.8681075270479,3.91811220644648e-180,"W2.3","Heron"
"768","max","1722",0.8,0.0178442133495797,44.8324610520779,3.99672839792505e-184,"W2.3","Heron"
"769","max","1723",0.8,0.0179806980608071,44.4921547147148,1.01051232481422e-182,"W2.3","Heron"
"770","max","1724",0.763408086782003,0.0178779363105377,42.7011302379476,3.08824565697668e-175,"W2.3","Heron"
"771","max","1725",0.8,0.0191499130298924,41.7756466439939,2.66249484489691e-171,"W2.3","Heron"
"772","max","1726",0.8,0.0178329072912646,44.8608848200472,3.05360242275875e-184,"W2.3","Heron"
"773","max","1727",0.8,0.0179387926019263,44.5960894778445,3.76218698445801e-183,"W2.3","Heron"
"774","max","1728",0.8,0.0180516983701072,44.3171597263537,5.34957967133339e-182,"W2.3","Heron"
"775","max","1729",0.774350978602168,0.0178548976276437,43.3691077233222,4.76339961095155e-178,"W2.3","Heron"
"776","max","1730",0.8,0.0179245729605693,44.6314677487631,2.68850041049594e-183,"W2.3","Heron"
"777","max","1731",0.8,0.0178466903358163,44.8262386440633,4.23935592433266e-184,"W2.3","Heron"
"778","max","1732",0.68633200914526,0.0178563392612404,38.4363221993119,1.02934570605363e-156,"W2.3","Heron"
"779","max","1733",0.647691124921757,0.0178490839239122,36.2870793640033,5.2590944970918e-147,"W2.3","Heron"
"780","max","1734",0.690393344598992,0.0178554257048806,38.6657454159874,9.79402122206555e-158,"W2.3","Heron"
"781","max","1735",0.761225549682751,0.0178772543428774,42.5806745869807,9.9843738517882e-175,"W2.3","Heron"
"782","max","1736",0.654833361459752,0.0178389959417433,36.7079718835205,6.31214572602622e-149,"W2.3","Heron"
"783","max","1737",0.647697344618687,0.0249781327502483,25.930574999136,4.31907741977831e-97,"W2.3","Heron"
"784","max","1738",0.686301866426371,0.0178190602578535,38.5150426843577,4.58885600202088e-157,"W2.3","Heron"
"785","max","1739",0.707255838816644,0.0178388171455359,39.64701431976,4.50546011193779e-162,"W2.3","Heron"
"786","max","1740",0.713966664266531,0.0178822827716733,39.9259240770704,2.69473842729764e-163,"W2.3","Heron"
"787","max","1741",0.71497756466176,0.0178527004636597,40.0487066994231,7.82290606658268e-164,"W2.3","Heron"
"788","max","1742",0.703548538999019,0.0178462897513898,39.4226782597335,4.37209189298439e-161,"W2.3","Heron"
"789","max","1743",0.720235241259762,0.0243276188231423,29.605661223803,2.55497893602036e-115,"W2.3","Heron"
"790","max","1744",0.721533930537304,0.017846587714528,40.4297976777902,1.70373590972143e-165,"W2.3","Heron"
"791","max","1745",0.712004110423493,0.0178400944867622,39.9103329274303,3.15343148564858e-163,"W2.3","Heron"
"792","max","1746",0.717417589771987,0.0179027712572054,40.07299090543,6.12670530203206e-164,"W2.3","Heron"
"793","max","1747",0.764835396836745,0.0178282722931265,42.9001410939644,4.46146342224254e-176,"W2.3","Heron"
"794","max","1748",0.716079410740394,0.0179311605446795,39.9349171491785,2.46119446171683e-163,"W2.3","Heron"
"795","max","1749",0.715228097886976,0.0178275737624596,40.1192056427255,3.84876030774157e-164,"W2.3","Heron"
"796","max","1750",0.706262998967011,0.0178849745315976,39.4891811402497,2.22755817534682e-161,"W2.3","Heron"
"797","max","1751",0.720308222532462,0.017944114044544,40.1417546023386,3.06795959106373e-164,"W2.3","Heron"
"798","max","1752",0.587444145916676,0.0179129285417409,32.7944224501207,1.03621090775607e-130,"W2.3","Heron"
"799","max","1753",0.660818069066091,0.0178281313419812,37.0660310040466,1.49152250890409e-150,"W2.3","Heron"
"800","max","1754",0.677400876155689,0.0178382574395867,37.9746103816396,1.19445426000797e-154,"W2.3","Heron"
"801","max","1755",0.674243444122561,0.0178795260004639,37.7103645871299,1.83641199602966e-153,"W2.3","Heron"
"802","max","1756",0.706736525123553,0.0178834861607768,39.5189460695651,1.64751942414632e-161,"W2.3","Heron"
"803","max","1757",0.721777764451367,0.0178669702745659,40.3973227334931,2.35895510374752e-165,"W2.3","Heron"
"804","max","1758",0.706969395697474,0.0178608135115482,39.5821497850795,8.68609179435829e-162,"W2.3","Heron"
"805","max","1759",0.771885683579,0.0178469028981555,43.2503996902888,1.49917630790944e-177,"W2.3","Heron"
"806","max","1760",0.794342005459605,0.0184194780857185,43.1251092871896,5.03757327280368e-177,"W2.3","Heron"
"807","max","1761",0.778655231100649,0.0180391466984166,43.1647485392975,3.43240089764136e-177,"W2.3","Heron"
"808","max","1762",0.791152302156817,0.0196374380282919,40.2879592040976,7.06393010050028e-165,"W2.3","Heron"
"809","max","1763",0.792928418540328,0.0178718456859535,44.3674611158677,3.31212163515115e-182,"W2.3","Heron"
"810","max","1764",0.772764755704189,0.0184959292005928,41.780261338772,2.54419200384847e-171,"W2.3","Heron"
"811","max","1765",0.788461841774573,0.0193246629347088,40.800806950088,4.178298453616e-167,"W2.3","Heron"
"812","max","1766",0.73405962366142,0.018096932104028,40.562655561825,4.50669523056536e-166,"W2.3","Heron"
"813","max","1767",0.773587405317643,0.0232807092926371,33.2286871329261,9.03255609305137e-133,"W2.3","Heron"
"814","max","1768",0.744127027260906,0.0180024330870913,41.3348031158347,2.07149003659252e-169,"W2.3","Heron"
"815","max","1769",0.760654709293522,0.0223233780950425,34.0743549679179,9.37120052404501e-137,"W2.3","Heron"
"816","max","1770",0.756986689890474,0.0179621853077578,42.143351542172,7.1793962846339e-173,"W2.3","Heron"
"817","max","1771",0.8,0.0178934963782842,44.7089815812013,1.28827752251757e-183,"W2.3","Heron"
"818","max","1772",0.72406463425094,0.0178592511344854,40.5428328880377,5.49500360509989e-166,"W2.3","Heron"
"819","max","1773",0.788962407317928,0.0178313465415863,44.2458120298379,1.05653014217346e-181,"W2.3","Heron"
"820","max","1774",0.784334701470518,0.0178624484223207,43.9096971997647,2.62976137611165e-180,"W2.3","Heron"
"821","max","1775",0.8,0.0178112674859882,44.9153885667791,1.82300109114111e-184,"W2.3","Heron"
"822","max","1776",0.770852981986454,0.0178880925060663,43.0930789140898,6.86946117595866e-177,"W2.3","Heron"
"823","e","1717",39.0066381442166,NA,NA,NA,"W2.3","Heron"
"824","e","1718",36.8934183501338,1.07249249911322,34.3996982548957,2.80984776412638e-138,"W2.3","Heron"
"825","e","1719",36.2158349161795,0.182910675819078,197.99738180401,0,"W2.3","Heron"
"826","e","1720",36.5793180461972,1.28702190881301,28.4216747172031,1.70224978471374e-109,"W2.3","Heron"
"827","e","1721",35.7703484753038,0.100760829323532,355.002521470412,0,"W2.3","Heron"
"828","e","1722",36.6257313580469,0.636087081044452,57.5797441097335,1.8005084719404e-232,"W2.3","Heron"
"829","e","1723",37.0271018704182,1.08070629042775,34.261947208397,1.23855012332769e-137,"W2.3","Heron"
"830","e","1724",35.7417530289207,0.133321826768086,268.086283359242,0,"W2.3","Heron"
"831","e","1725",37.5846203161931,16.3444068769173,2.29954017904882,0.0218563650507282,"W2.3","Heron"
"832","e","1726",37.1520536074095,1.6902893742482,21.9797001468662,3.44492624037387e-77,"W2.3","Heron"
"833","e","1727",35.9275877369597,0.0689597731398354,520.993415452606,0,"W2.3","Heron"
"834","e","1728",36.83622540169,1.03365830309168,35.6367527755668,5.09498642190724e-144,"W2.3","Heron"
"835","e","1729",35.8876210758084,0.0662502024713774,541.698285243932,0,"W2.3","Heron"
"836","e","1730",36.9479298896139,1.2369182579259,29.8709552170159,1.28810830452122e-116,"W2.3","Heron"
"837","e","1731",36.1987378782918,0.153305956252802,236.120883774404,0,"W2.3","Heron"
"838","e","1732",35.8406955172679,0.243577710608268,147.142755499942,0,"W2.3","Heron"
"839","e","1733",35.8230601523551,0.15446539015575,231.916419051764,0,"W2.3","Heron"
"840","e","1734",35.758477423762,0.158761528574391,225.23389479087,0,"W2.3","Heron"
